Time [s],Channel 0
2025-04-05T16:16:17.923117400+00:00,1
2025-04-05T16:16:21.195389442+00:00,0
2025-04-05T16:16:21.198825858+00:00,1
2025-04-05T16:16:21.200616067+00:00,0
2025-04-05T16:16:21.201002608+00:00,1
2025-04-05T16:16:21.201485192+00:00,0
2025-04-05T16:16:21.201871233+00:00,1
2025-04-05T16:16:21.202354442+00:00,0
2025-04-05T16:16:21.202739483+00:00,1
2025-04-05T16:16:21.204095067+00:00,0
2025-04-05T16:16:21.204480650+00:00,1
2025-04-05T16:16:21.205835608+00:00,0
2025-04-05T16:16:21.206221483+00:00,1
2025-04-05T16:16:21.206703900+00:00,0
2025-04-05T16:16:21.207089858+00:00,1
2025-04-05T16:16:21.208446775+00:00,0
2025-04-05T16:16:21.208830900+00:00,1
2025-04-05T16:16:21.209313942+00:00,0
2025-04-05T16:16:21.209699525+00:00,1
2025-04-05T16:16:21.210183442+00:00,0
2025-04-05T16:16:21.210568400+00:00,1
2025-04-05T16:16:21.211052358+00:00,0
2025-04-05T16:16:21.211436858+00:00,1
2025-04-05T16:16:21.212792775+00:00,0
2025-04-05T16:16:21.213178067+00:00,1
2025-04-05T16:16:21.213660983+00:00,0
2025-04-05T16:16:21.214046400+00:00,1
2025-04-05T16:16:21.214529608+00:00,0
2025-04-05T16:16:21.214915025+00:00,1
2025-04-05T16:16:21.216271150+00:00,0
2025-04-05T16:16:21.216656483+00:00,1
2025-04-05T16:16:21.217140025+00:00,0
2025-04-05T16:16:21.217524983+00:00,1
2025-04-05T16:16:21.218880067+00:00,0
2025-04-05T16:16:21.219265817+00:00,1
2025-04-05T16:16:21.219749525+00:00,0
2025-04-05T16:16:21.220134442+00:00,1
2025-04-05T16:16:21.221490275+00:00,0
2025-04-05T16:16:21.221875733+00:00,1
2025-04-05T16:16:21.222359775+00:00,0
2025-04-05T16:16:21.222744108+00:00,1
2025-04-05T16:16:21.223228400+00:00,0
2025-04-05T16:16:21.223612650+00:00,1
2025-04-05T16:16:21.224968067+00:00,0
2025-04-05T16:16:21.225353817+00:00,1
2025-04-05T16:16:21.226708983+00:00,0
2025-04-05T16:16:21.227094775+00:00,1
2025-04-05T16:16:21.228449442+00:00,0
2025-04-05T16:16:21.228836067+00:00,1
2025-04-05T16:16:21.229319692+00:00,0
2025-04-05T16:16:21.229704650+00:00,1
2025-04-05T16:16:21.230188108+00:00,0
2025-04-05T16:16:21.230573317+00:00,1
2025-04-05T16:16:21.231056817+00:00,0
2025-04-05T16:16:21.231441983+00:00,1
2025-04-05T16:16:21.231926067+00:00,0
2025-04-05T16:16:21.232310608+00:00,1
2025-04-05T16:16:21.232795108+00:00,0
2025-04-05T16:16:21.233179442+00:00,1
2025-04-05T16:16:21.233662442+00:00,0
2025-04-05T16:16:21.234048150+00:00,1
2025-04-05T16:16:21.235404317+00:00,0
2025-04-05T16:16:21.235789442+00:00,1
2025-04-05T16:16:21.236273317+00:00,0
2025-04-05T16:16:21.236658192+00:00,1
2025-04-05T16:16:21.237142150+00:00,0
2025-04-05T16:16:21.237526817+00:00,1
2025-04-05T16:16:21.238884067+00:00,0
