Time [s],Channel 0
2025-04-05T16:18:37.603280400+00:00,1
2025-04-05T16:18:38.649849983+00:00,0
2025-04-05T16:18:38.653284983+00:00,1
2025-04-05T16:18:38.655075900+00:00,0
2025-04-05T16:18:38.655461942+00:00,1
2025-04-05T16:18:38.655945817+00:00,0
2025-04-05T16:18:38.656330525+00:00,1
2025-04-05T16:18:38.656814442+00:00,0
2025-04-05T16:18:38.657198858+00:00,1
2025-04-05T16:18:38.658555067+00:00,0
2025-04-05T16:18:38.658939733+00:00,1
2025-04-05T16:18:38.660295275+00:00,0
2025-04-05T16:18:38.660680442+00:00,1
2025-04-05T16:18:38.661164275+00:00,0
2025-04-05T16:18:38.661548817+00:00,1
2025-04-05T16:18:38.662904775+00:00,0
2025-04-05T16:18:38.663289400+00:00,1
2025-04-05T16:18:38.663773067+00:00,0
2025-04-05T16:18:38.664157858+00:00,1
2025-04-05T16:18:38.664641983+00:00,0
2025-04-05T16:18:38.665025983+00:00,1
2025-04-05T16:18:38.665511608+00:00,0
2025-04-05T16:18:38.665894317+00:00,1
2025-04-05T16:18:38.667250525+00:00,0
2025-04-05T16:18:38.667635150+00:00,1
2025-04-05T16:18:38.668119067+00:00,0
2025-04-05T16:18:38.668503650+00:00,1
2025-04-05T16:18:38.668988400+00:00,0
2025-04-05T16:18:38.669371983+00:00,1
2025-04-05T16:18:38.670728067+00:00,0
2025-04-05T16:18:38.671112317+00:00,1
2025-04-05T16:18:38.671596025+00:00,0
2025-04-05T16:18:38.671980900+00:00,1
2025-04-05T16:18:38.673335775+00:00,0
2025-04-05T16:18:38.673721525+00:00,1
2025-04-05T16:18:38.674204358+00:00,0
2025-04-05T16:18:38.674589775+00:00,1
2025-04-05T16:18:38.675946400+00:00,0
2025-04-05T16:18:38.676330483+00:00,1
2025-04-05T16:18:38.676815483+00:00,0
2025-04-05T16:18:38.677198692+00:00,1
2025-04-05T16:18:38.677683608+00:00,0
2025-04-05T16:18:38.678067025+00:00,1
2025-04-05T16:18:38.679422525+00:00,0
2025-04-05T16:18:38.679807733+00:00,1
2025-04-05T16:18:38.680292275+00:00,0
2025-04-05T16:18:38.680676067+00:00,1
2025-04-05T16:18:38.681159400+00:00,0
2025-04-05T16:18:38.681544317+00:00,1
2025-04-05T16:18:38.682028608+00:00,0
2025-04-05T16:18:38.682412608+00:00,1
2025-04-05T16:18:38.682897650+00:00,0
2025-04-05T16:18:38.683280733+00:00,1
2025-04-05T16:18:38.683764025+00:00,0
2025-04-05T16:18:38.684149025+00:00,1
2025-04-05T16:18:38.684633400+00:00,0
2025-04-05T16:18:38.685017400+00:00,1
2025-04-05T16:18:38.686373192+00:00,0
2025-04-05T16:18:38.686758150+00:00,1
2025-04-05T16:18:38.688114192+00:00,0
2025-04-05T16:18:38.688498858+00:00,1
2025-04-05T16:18:38.688983108+00:00,0
2025-04-05T16:18:38.689367317+00:00,1
2025-04-05T16:18:38.690722817+00:00,0
2025-04-05T16:18:38.691107900+00:00,1
2025-04-05T16:18:38.691591858+00:00,0
2025-04-05T16:18:38.691976150+00:00,1
2025-04-05T16:18:38.692460483+00:00,0
2025-04-05T16:18:38.692844650+00:00,1
2025-04-05T16:18:38.694199858+00:00,0
2025-04-05T16:18:38.694585150+00:00,1
2025-04-05T16:18:38.695068900+00:00,0
2025-04-05T16:18:38.695453650+00:00,1
2025-04-05T16:18:38.696808775+00:00,0
2025-04-05T16:18:38.697194525+00:00,1
2025-04-05T16:18:38.697679192+00:00,0
2025-04-05T16:18:38.698062942+00:00,1
2025-04-05T16:18:38.698546650+00:00,0
2025-04-05T16:18:38.698930983+00:00,1
2025-04-05T16:18:38.700287983+00:00,0
2025-04-05T16:18:38.700671483+00:00,1
2025-04-05T16:18:38.701155525+00:00,0
2025-04-05T16:18:38.701540025+00:00,1
2025-04-05T16:18:38.702025483+00:00,0
2025-04-05T16:18:38.702409400+00:00,1
2025-04-05T16:18:38.777406858+00:00,0
2025-04-05T16:18:38.780843317+00:00,1
2025-04-05T16:18:38.782634192+00:00,0
2025-04-05T16:18:38.783019483+00:00,1
2025-04-05T16:18:38.783504442+00:00,0
2025-04-05T16:18:38.783887692+00:00,1
2025-04-05T16:18:38.784372358+00:00,0
2025-04-05T16:18:38.784756275+00:00,1
2025-04-05T16:18:38.786110858+00:00,0
2025-04-05T16:18:38.786496817+00:00,1
2025-04-05T16:18:38.787852775+00:00,0
2025-04-05T16:18:38.788237525+00:00,1
2025-04-05T16:18:38.788720900+00:00,0
2025-04-05T16:18:38.789106108+00:00,1
2025-04-05T16:18:38.790461275+00:00,0
2025-04-05T16:18:38.790847233+00:00,1
2025-04-05T16:18:38.791332233+00:00,0
2025-04-05T16:18:38.791715483+00:00,1
2025-04-05T16:18:38.792199442+00:00,0
2025-04-05T16:18:38.792583900+00:00,1
2025-04-05T16:18:38.793067817+00:00,0
2025-04-05T16:18:38.793452108+00:00,1
2025-04-05T16:18:38.794807275+00:00,0
2025-04-05T16:18:38.795192817+00:00,1
2025-04-05T16:18:38.795676733+00:00,0
2025-04-05T16:18:38.796061275+00:00,1
2025-04-05T16:18:38.796544233+00:00,0
2025-04-05T16:18:38.796929942+00:00,1
2025-04-05T16:18:38.798286108+00:00,0
2025-04-05T16:18:38.798670317+00:00,1
2025-04-05T16:18:38.799154317+00:00,0
2025-04-05T16:18:38.799538650+00:00,1
2025-04-05T16:18:38.800894775+00:00,0
2025-04-05T16:18:38.801279358+00:00,1
2025-04-05T16:18:38.801762150+00:00,0
2025-04-05T16:18:38.802147733+00:00,1
2025-04-05T16:18:38.803504025+00:00,0
2025-04-05T16:18:38.803888567+00:00,1
2025-04-05T16:18:38.804372233+00:00,0
2025-04-05T16:18:38.804756942+00:00,1
2025-04-05T16:18:38.805240692+00:00,0
2025-04-05T16:18:38.805625400+00:00,1
2025-04-05T16:18:38.806979942+00:00,0
2025-04-05T16:18:38.807366067+00:00,1
2025-04-05T16:18:38.807851067+00:00,0
2025-04-05T16:18:38.808234525+00:00,1
2025-04-05T16:18:38.808717442+00:00,0
2025-04-05T16:18:38.809103150+00:00,1
2025-04-05T16:18:38.809586275+00:00,0
2025-04-05T16:18:38.809971483+00:00,1
2025-04-05T16:18:38.810455067+00:00,0
2025-04-05T16:18:38.810840108+00:00,1
2025-04-05T16:18:38.811323942+00:00,0
2025-04-05T16:18:38.811708442+00:00,1
2025-04-05T16:18:38.812191733+00:00,0
2025-04-05T16:18:38.812576900+00:00,1
2025-04-05T16:18:38.813931567+00:00,0
2025-04-05T16:18:38.814317483+00:00,1
2025-04-05T16:18:38.815673025+00:00,0
2025-04-05T16:18:38.816057900+00:00,1
2025-04-05T16:18:38.816541317+00:00,0
2025-04-05T16:18:38.816926358+00:00,1
2025-04-05T16:18:38.818280567+00:00,0
2025-04-05T16:18:38.818667025+00:00,1
2025-04-05T16:18:38.819149275+00:00,0
2025-04-05T16:18:38.819535483+00:00,1
2025-04-05T16:18:38.820019775+00:00,0
2025-04-05T16:18:38.820403775+00:00,1
2025-04-05T16:18:38.821758275+00:00,0
2025-04-05T16:18:38.822144483+00:00,1
2025-04-05T16:18:38.822627608+00:00,0
2025-04-05T16:18:38.823012942+00:00,1
2025-04-05T16:18:38.824367567+00:00,0
2025-04-05T16:18:38.824753650+00:00,1
2025-04-05T16:18:38.825236692+00:00,0
2025-04-05T16:18:38.825621817+00:00,1
2025-04-05T16:18:38.826105067+00:00,0
2025-04-05T16:18:38.826490317+00:00,1
2025-04-05T16:18:38.827844983+00:00,0
2025-04-05T16:18:38.828230858+00:00,1
2025-04-05T16:18:38.828714400+00:00,0
2025-04-05T16:18:38.829099525+00:00,1
2025-04-05T16:18:38.829584358+00:00,0
2025-04-05T16:18:38.829968942+00:00,1
2025-04-05T16:18:38.904967900+00:00,0
2025-04-05T16:18:38.908403817+00:00,1
2025-04-05T16:18:38.910195900+00:00,0
2025-04-05T16:18:38.910580608+00:00,1
2025-04-05T16:18:38.911064775+00:00,0
2025-04-05T16:18:38.911449067+00:00,1
2025-04-05T16:18:38.911932567+00:00,0
2025-04-05T16:18:38.912317525+00:00,1
2025-04-05T16:18:38.913672733+00:00,0
2025-04-05T16:18:38.914058400+00:00,1
2025-04-05T16:18:38.915412817+00:00,0
2025-04-05T16:18:38.915798858+00:00,1
2025-04-05T16:18:38.916281692+00:00,0
2025-04-05T16:18:38.916667067+00:00,1
2025-04-05T16:18:38.918022108+00:00,0
2025-04-05T16:18:38.918407942+00:00,1
2025-04-05T16:18:38.918891108+00:00,0
2025-04-05T16:18:38.919276317+00:00,1
2025-04-05T16:18:38.919760442+00:00,0
2025-04-05T16:18:38.920144817+00:00,1
2025-04-05T16:18:38.920628900+00:00,0
2025-04-05T16:18:38.921013108+00:00,1
2025-04-05T16:18:38.922368442+00:00,0
2025-04-05T16:18:38.922753525+00:00,1
2025-04-05T16:18:38.923238275+00:00,0
2025-04-05T16:18:38.923621858+00:00,1
2025-04-05T16:18:38.924105733+00:00,0
2025-04-05T16:18:38.924490192+00:00,1
2025-04-05T16:18:38.925846025+00:00,0
2025-04-05T16:18:38.926230733+00:00,1
2025-04-05T16:18:38.926714317+00:00,0
2025-04-05T16:18:38.927099108+00:00,1
2025-04-05T16:18:38.928453858+00:00,0
2025-04-05T16:18:38.928839692+00:00,1
2025-04-05T16:18:38.929323400+00:00,0
2025-04-05T16:18:38.929708192+00:00,1
2025-04-05T16:18:38.931062817+00:00,0
2025-04-05T16:18:38.931448692+00:00,1
2025-04-05T16:18:38.931932400+00:00,0
2025-04-05T16:18:38.932316775+00:00,1
2025-04-05T16:18:38.932800567+00:00,0
2025-04-05T16:18:38.933184900+00:00,1
2025-04-05T16:18:38.934540358+00:00,0
2025-04-05T16:18:38.934925567+00:00,1
2025-04-05T16:18:38.935409692+00:00,0
2025-04-05T16:18:38.935794275+00:00,1
2025-04-05T16:18:38.936277650+00:00,0
2025-04-05T16:18:38.936662650+00:00,1
2025-04-05T16:18:38.937146067+00:00,0
2025-04-05T16:18:38.937531025+00:00,1
2025-04-05T16:18:38.938014192+00:00,0
2025-04-05T16:18:38.938399275+00:00,1
2025-04-05T16:18:38.938883858+00:00,0
2025-04-05T16:18:38.939267483+00:00,1
2025-04-05T16:18:38.939749983+00:00,0
2025-04-05T16:18:38.940135817+00:00,1
2025-04-05T16:18:38.941491317+00:00,0
2025-04-05T16:18:38.941876400+00:00,1
2025-04-05T16:18:38.943231442+00:00,0
2025-04-05T16:18:38.943617025+00:00,1
2025-04-05T16:18:38.944101400+00:00,0
2025-04-05T16:18:38.944485650+00:00,1
2025-04-05T16:18:38.945841233+00:00,0
2025-04-05T16:18:38.946226108+00:00,1
2025-04-05T16:18:38.946709817+00:00,0
2025-04-05T16:18:38.947094400+00:00,1
2025-04-05T16:18:38.947578983+00:00,0
2025-04-05T16:18:38.947962942+00:00,1
2025-04-05T16:18:38.949317775+00:00,0
2025-04-05T16:18:38.949703317+00:00,1
2025-04-05T16:18:38.950187650+00:00,0
2025-04-05T16:18:38.950571483+00:00,1
2025-04-05T16:18:38.951926858+00:00,0
2025-04-05T16:18:38.952312025+00:00,1
2025-04-05T16:18:38.952795317+00:00,0
2025-04-05T16:18:38.953180567+00:00,1
2025-04-05T16:18:38.953663692+00:00,0
2025-04-05T16:18:38.954048900+00:00,1
2025-04-05T16:18:38.955404400+00:00,0
2025-04-05T16:18:38.955789358+00:00,1
2025-04-05T16:18:38.956273233+00:00,0
