Time [s],Channel 0
2025-04-05T16:18:15.205054700+00:00,1
2025-04-05T16:18:15.542612408+00:00,0
2025-04-05T16:18:15.546080283+00:00,1
2025-04-05T16:18:15.547842533+00:00,0
2025-04-05T16:18:15.548257200+00:00,1
2025-04-05T16:18:15.548711158+00:00,0
2025-04-05T16:18:15.549175367+00:00,1
2025-04-05T16:18:15.549579992+00:00,0
2025-04-05T16:18:15.549993283+00:00,1
2025-04-05T16:18:15.551318658+00:00,0
2025-04-05T16:18:15.551734658+00:00,1
2025-04-05T16:18:15.553060533+00:00,0
2025-04-05T16:18:15.553475450+00:00,1
2025-04-05T16:18:15.553929950+00:00,0
2025-04-05T16:18:15.554344825+00:00,1
2025-04-05T16:18:15.555670617+00:00,0
2025-04-05T16:18:15.556086033+00:00,1
2025-04-05T16:18:15.556539117+00:00,0
2025-04-05T16:18:15.556954283+00:00,1
2025-04-05T16:18:15.557408700+00:00,0
2025-04-05T16:18:15.557823117+00:00,1
2025-04-05T16:18:15.558276575+00:00,0
2025-04-05T16:18:15.558690950+00:00,1
2025-04-05T16:18:15.560016867+00:00,0
2025-04-05T16:18:15.560432158+00:00,1
2025-04-05T16:18:15.560886825+00:00,0
2025-04-05T16:18:15.561300867+00:00,1
2025-04-05T16:18:15.561754658+00:00,0
2025-04-05T16:18:15.562169783+00:00,1
2025-04-05T16:18:15.563495242+00:00,0
2025-04-05T16:18:15.563960200+00:00,1
2025-04-05T16:18:15.564364950+00:00,0
2025-04-05T16:18:15.564779408+00:00,1
2025-04-05T16:18:15.566105242+00:00,0
2025-04-05T16:18:15.566521242+00:00,1
2025-04-05T16:18:15.566974575+00:00,0
2025-04-05T16:18:15.567389617+00:00,1
2025-04-05T16:18:15.568714825+00:00,0
2025-04-05T16:18:15.569130992+00:00,1
2025-04-05T16:18:15.569584783+00:00,0
2025-04-05T16:18:15.570000033+00:00,1
2025-04-05T16:18:15.570453242+00:00,0
2025-04-05T16:18:15.570868367+00:00,1
2025-04-05T16:18:15.572193617+00:00,0
2025-04-05T16:18:15.572609450+00:00,1
2025-04-05T16:18:15.573063158+00:00,0
2025-04-05T16:18:15.573478533+00:00,1
2025-04-05T16:18:15.573931283+00:00,0
2025-04-05T16:18:15.574346325+00:00,1
2025-04-05T16:18:15.574799700+00:00,0
2025-04-05T16:18:15.575215283+00:00,1
2025-04-05T16:18:15.575668492+00:00,0
2025-04-05T16:18:15.576083033+00:00,1
2025-04-05T16:18:15.577409242+00:00,0
2025-04-05T16:18:15.577825242+00:00,1
2025-04-05T16:18:15.579150700+00:00,0
2025-04-05T16:18:15.579566117+00:00,1
2025-04-05T16:18:15.580891908+00:00,0
2025-04-05T16:18:15.581307533+00:00,1
2025-04-05T16:18:15.582632783+00:00,0
2025-04-05T16:18:15.583048575+00:00,1
2025-04-05T16:18:15.583502533+00:00,0
2025-04-05T16:18:15.583916367+00:00,1
2025-04-05T16:18:15.585240658+00:00,0
2025-04-05T16:18:15.585657492+00:00,1
2025-04-05T16:18:15.586112158+00:00,0
2025-04-05T16:18:15.586575950+00:00,1
2025-04-05T16:18:15.586979408+00:00,0
2025-04-05T16:18:15.587394200+00:00,1
2025-04-05T16:18:15.587849283+00:00,0
2025-04-05T16:18:15.588263825+00:00,1
2025-04-05T16:18:15.589589033+00:00,0
2025-04-05T16:18:15.590004617+00:00,1
2025-04-05T16:18:15.591329992+00:00,0
2025-04-05T16:18:15.591794992+00:00,1
2025-04-05T16:18:15.592199158+00:00,0
2025-04-05T16:18:15.592613783+00:00,1
2025-04-05T16:18:15.593069283+00:00,0
2025-04-05T16:18:15.593532867+00:00,1
2025-04-05T16:18:15.594809783+00:00,0
2025-04-05T16:18:15.595273533+00:00,1
2025-04-05T16:18:15.595677242+00:00,0
2025-04-05T16:18:15.596063992+00:00,1
2025-04-05T16:18:15.596547867+00:00,0
2025-04-05T16:18:15.596963075+00:00,1
2025-04-05T16:18:15.671951200+00:00,0
2025-04-05T16:18:15.675417742+00:00,1
2025-04-05T16:18:15.677179283+00:00,0
2025-04-05T16:18:15.677594325+00:00,1
2025-04-05T16:18:15.678048117+00:00,0
2025-04-05T16:18:15.678462742+00:00,1
2025-04-05T16:18:15.678917950+00:00,0
2025-04-05T16:18:15.679331242+00:00,1
2025-04-05T16:18:15.680657117+00:00,0
2025-04-05T16:18:15.681072325+00:00,1
2025-04-05T16:18:15.682398325+00:00,0
2025-04-05T16:18:15.682813117+00:00,1
2025-04-05T16:18:15.683267492+00:00,0
2025-04-05T16:18:15.683682283+00:00,1
2025-04-05T16:18:15.685007075+00:00,0
2025-04-05T16:18:15.685422492+00:00,1
2025-04-05T16:18:15.685876533+00:00,0
2025-04-05T16:18:15.686292033+00:00,1
2025-04-05T16:18:15.686746158+00:00,0
2025-04-05T16:18:15.687209658+00:00,1
2025-04-05T16:18:15.687614200+00:00,0
2025-04-05T16:18:15.688029492+00:00,1
2025-04-05T16:18:15.689354700+00:00,0
2025-04-05T16:18:15.689770117+00:00,1
2025-04-05T16:18:15.690225283+00:00,0
2025-04-05T16:18:15.690639242+00:00,1
2025-04-05T16:18:15.691093200+00:00,0
2025-04-05T16:18:15.691556325+00:00,1
2025-04-05T16:18:15.692832408+00:00,0
2025-04-05T16:18:15.693249200+00:00,1
2025-04-05T16:18:15.693703117+00:00,0
2025-04-05T16:18:15.694117908+00:00,1
2025-04-05T16:18:15.695443075+00:00,0
2025-04-05T16:18:15.695859033+00:00,1
2025-04-05T16:18:15.696312325+00:00,0
2025-04-05T16:18:15.696727533+00:00,1
2025-04-05T16:18:15.698053367+00:00,0
2025-04-05T16:18:15.698468783+00:00,1
2025-04-05T16:18:15.698922658+00:00,0
2025-04-05T16:18:15.699337825+00:00,1
2025-04-05T16:18:15.699791700+00:00,0
2025-04-05T16:18:15.700206408+00:00,1
2025-04-05T16:18:15.701530908+00:00,0
2025-04-05T16:18:15.701947033+00:00,1
2025-04-05T16:18:15.702401283+00:00,0
2025-04-05T16:18:15.702816158+00:00,1
2025-04-05T16:18:15.703269867+00:00,0
2025-04-05T16:18:15.703684200+00:00,1
2025-04-05T16:18:15.704138575+00:00,0
2025-04-05T16:18:15.704552992+00:00,1
2025-04-05T16:18:15.705008242+00:00,0
2025-04-05T16:18:15.705422283+00:00,1
2025-04-05T16:18:15.706747533+00:00,0
2025-04-05T16:18:15.707162825+00:00,1
2025-04-05T16:18:15.708488575+00:00,0
