Time [s],Channel 0
2025-04-05T16:20:10.142399500+00:00,1
2025-04-05T16:20:10.427121500+00:00,0
2025-04-05T16:20:10.430558833+00:00,1
2025-04-05T16:20:10.432350333+00:00,0
2025-04-05T16:20:10.432735958+00:00,1
2025-04-05T16:20:10.433220167+00:00,0
2025-04-05T16:20:10.433604708+00:00,1
2025-04-05T16:20:10.434090000+00:00,0
2025-04-05T16:20:10.434473125+00:00,1
2025-04-05T16:20:10.435829583+00:00,0
2025-04-05T16:20:10.436214667+00:00,1
2025-04-05T16:20:10.437570500+00:00,0
2025-04-05T16:20:10.437955917+00:00,1
2025-04-05T16:20:10.438439833+00:00,0
2025-04-05T16:20:10.438824458+00:00,1
2025-04-05T16:20:10.440182208+00:00,0
2025-04-05T16:20:10.440565792+00:00,1
2025-04-05T16:20:10.441050417+00:00,0
2025-04-05T16:20:10.441434333+00:00,1
2025-04-05T16:20:10.441918625+00:00,0
2025-04-05T16:20:10.442303083+00:00,1
2025-04-05T16:20:10.442786875+00:00,0
2025-04-05T16:20:10.443171583+00:00,1
2025-04-05T16:20:10.444527042+00:00,0
2025-04-05T16:20:10.444912833+00:00,1
2025-04-05T16:20:10.445396917+00:00,0
2025-04-05T16:20:10.445781458+00:00,1
2025-04-05T16:20:10.446266917+00:00,0
2025-04-05T16:20:10.446650000+00:00,1
2025-04-05T16:20:10.448005833+00:00,0
2025-04-05T16:20:10.448391083+00:00,1
2025-04-05T16:20:10.448875167+00:00,0
2025-04-05T16:20:10.449259542+00:00,1
2025-04-05T16:20:10.450616083+00:00,0
2025-04-05T16:20:10.451000333+00:00,1
2025-04-05T16:20:10.451485083+00:00,0
2025-04-05T16:20:10.451868875+00:00,1
2025-04-05T16:20:10.453226167+00:00,0
2025-04-05T16:20:10.453610000+00:00,1
2025-04-05T16:20:10.454093708+00:00,0
2025-04-05T16:20:10.454478583+00:00,1
2025-04-05T16:20:10.454963042+00:00,0
2025-04-05T16:20:10.455347208+00:00,1
2025-04-05T16:20:10.456703500+00:00,0
2025-04-05T16:20:10.457088333+00:00,1
2025-04-05T16:20:10.458444583+00:00,0
2025-04-05T16:20:10.458829667+00:00,1
2025-04-05T16:20:10.460185292+00:00,0
2025-04-05T16:20:10.460570833+00:00,1
2025-04-05T16:20:10.461054292+00:00,0
2025-04-05T16:20:10.461439375+00:00,1
2025-04-05T16:20:10.461923792+00:00,0
2025-04-05T16:20:10.462308042+00:00,1
2025-04-05T16:20:10.463665458+00:00,0
2025-04-05T16:20:10.464049625+00:00,1
2025-04-05T16:20:10.464534583+00:00,0
2025-04-05T16:20:10.464918542+00:00,1
2025-04-05T16:20:10.466274917+00:00,0
2025-04-05T16:20:10.466659583+00:00,1
2025-04-05T16:20:10.467143875+00:00,0
2025-04-05T16:20:10.467528167+00:00,1
2025-04-05T16:20:10.468884042+00:00,0
2025-04-05T16:20:10.469269250+00:00,1
2025-04-05T16:20:10.469753625+00:00,0
2025-04-05T16:20:10.470137958+00:00,1
2025-04-05T16:20:10.470622167+00:00,0
2025-04-05T16:20:10.471006750+00:00,1
2025-04-05T16:20:10.472362750+00:00,0
2025-04-05T16:20:10.472748208+00:00,1
2025-04-05T16:20:10.473231458+00:00,0
2025-04-05T16:20:10.473616833+00:00,1
2025-04-05T16:20:10.474101792+00:00,0
2025-04-05T16:20:10.474485375+00:00,1
2025-04-05T16:20:10.475841917+00:00,0
2025-04-05T16:20:10.476226625+00:00,1
2025-04-05T16:20:10.477582958+00:00,0
2025-04-05T16:20:10.477968125+00:00,1
2025-04-05T16:20:10.478451542+00:00,0
2025-04-05T16:20:10.478836792+00:00,1
2025-04-05T16:20:10.480192917+00:00,0
2025-04-05T16:20:10.480578083+00:00,1
2025-04-05T16:20:10.481063208+00:00,0
2025-04-05T16:20:10.481446583+00:00,1
2025-04-05T16:20:10.482803333+00:00,0
2025-04-05T16:20:10.483187500+00:00,1
2025-04-05T16:20:10.558210375+00:00,0
2025-04-05T16:20:10.561646542+00:00,1
2025-04-05T16:20:10.563439458+00:00,0
2025-04-05T16:20:10.563824208+00:00,1
2025-04-05T16:20:10.564308333+00:00,0
2025-04-05T16:20:10.564692667+00:00,1
2025-04-05T16:20:10.565176292+00:00,0
2025-04-05T16:20:10.565561542+00:00,1
2025-04-05T16:20:10.566917875+00:00,0
2025-04-05T16:20:10.567302750+00:00,1
2025-04-05T16:20:10.568659333+00:00,0
2025-04-05T16:20:10.569044125+00:00,1
2025-04-05T16:20:10.569528417+00:00,0
2025-04-05T16:20:10.569912917+00:00,1
2025-04-05T16:20:10.571268250+00:00,0
2025-04-05T16:20:10.571654333+00:00,1
2025-04-05T16:20:10.572138500+00:00,0
2025-04-05T16:20:10.572523208+00:00,1
2025-04-05T16:20:10.573007333+00:00,0
2025-04-05T16:20:10.573392000+00:00,1
2025-04-05T16:20:10.573876833+00:00,0
2025-04-05T16:20:10.574260833+00:00,1
2025-04-05T16:20:10.575617208+00:00,0
2025-04-05T16:20:10.576002333+00:00,1
2025-04-05T16:20:10.576485792+00:00,0
2025-04-05T16:20:10.576871125+00:00,1
2025-04-05T16:20:10.577355708+00:00,0
2025-04-05T16:20:10.577739708+00:00,1
2025-04-05T16:20:10.579095583+00:00,0
2025-04-05T16:20:10.579481208+00:00,1
2025-04-05T16:20:10.579965333+00:00,0
2025-04-05T16:20:10.580350208+00:00,1
2025-04-05T16:20:10.581706750+00:00,0
2025-04-05T16:20:10.582091458+00:00,1
2025-04-05T16:20:10.582574708+00:00,0
2025-04-05T16:20:10.582960208+00:00,1
2025-04-05T16:20:10.584316917+00:00,0
2025-04-05T16:20:10.584701500+00:00,1
2025-04-05T16:20:10.585186000+00:00,0
2025-04-05T16:20:10.585570042+00:00,1
2025-04-05T16:20:10.586054167+00:00,0
2025-04-05T16:20:10.586439125+00:00,1
2025-04-05T16:20:10.587795042+00:00,0
2025-04-05T16:20:10.588180250+00:00,1
2025-04-05T16:20:10.589535750+00:00,0
2025-04-05T16:20:10.589921750+00:00,1
2025-04-05T16:20:10.591277708+00:00,0
2025-04-05T16:20:10.591663000+00:00,1
2025-04-05T16:20:10.592147833+00:00,0
2025-04-05T16:20:10.592531875+00:00,1
2025-04-05T16:20:10.593015042+00:00,0
2025-04-05T16:20:10.593400667+00:00,1
2025-04-05T16:20:10.594757167+00:00,0
2025-04-05T16:20:10.595142042+00:00,1
2025-04-05T16:20:10.595625667+00:00,0
2025-04-05T16:20:10.596010417+00:00,1
2025-04-05T16:20:10.597366125+00:00,0
2025-04-05T16:20:10.597752042+00:00,1
2025-04-05T16:20:10.598236875+00:00,0
2025-04-05T16:20:10.598620583+00:00,1
2025-04-05T16:20:10.599976250+00:00,0
2025-04-05T16:20:10.600361625+00:00,1
2025-04-05T16:20:10.600845375+00:00,0
2025-04-05T16:20:10.601230167+00:00,1
2025-04-05T16:20:10.601713667+00:00,0
2025-04-05T16:20:10.602098958+00:00,1
2025-04-05T16:20:10.603454875+00:00,0
2025-04-05T16:20:10.603840500+00:00,1
2025-04-05T16:20:10.604324917+00:00,0
2025-04-05T16:20:10.604709208+00:00,1
2025-04-05T16:20:10.605192208+00:00,0
2025-04-05T16:20:10.605577917+00:00,1
2025-04-05T16:20:10.606932375+00:00,0
2025-04-05T16:20:10.607319292+00:00,1
2025-04-05T16:20:10.608674917+00:00,0
2025-04-05T16:20:10.609060625+00:00,1
2025-04-05T16:20:10.609543292+00:00,0
2025-04-05T16:20:10.609929458+00:00,1
2025-04-05T16:20:10.611286542+00:00,0
2025-04-05T16:20:10.611670625+00:00,1
2025-04-05T16:20:10.612154458+00:00,0
2025-04-05T16:20:10.612539458+00:00,1
2025-04-05T16:20:10.613895042+00:00,0
2025-04-05T16:20:10.614280542+00:00,1
2025-04-05T16:20:10.689307042+00:00,0
2025-04-05T16:20:10.692743542+00:00,1
2025-04-05T16:20:10.694535542+00:00,0
2025-04-05T16:20:10.694921042+00:00,1
2025-04-05T16:20:10.695405333+00:00,0
2025-04-05T16:20:10.695789583+00:00,1
2025-04-05T16:20:10.696272792+00:00,0
2025-04-05T16:20:10.696658333+00:00,1
2025-04-05T16:20:10.698013000+00:00,0
2025-04-05T16:20:10.698399750+00:00,1
2025-04-05T16:20:10.699754292+00:00,0
2025-04-05T16:20:10.700140500+00:00,1
2025-04-05T16:20:10.700624083+00:00,0
2025-04-05T16:20:10.701009125+00:00,1
2025-04-05T16:20:10.702365042+00:00,0
2025-04-05T16:20:10.702750500+00:00,1
2025-04-05T16:20:10.703234667+00:00,0
2025-04-05T16:20:10.703619125+00:00,1
2025-04-05T16:20:10.704103542+00:00,0
2025-04-05T16:20:10.704487833+00:00,1
2025-04-05T16:20:10.704971167+00:00,0
2025-04-05T16:20:10.705356542+00:00,1
2025-04-05T16:20:10.706712042+00:00,0
2025-04-05T16:20:10.707097875+00:00,1
2025-04-05T16:20:10.707582000+00:00,0
2025-04-05T16:20:10.707966500+00:00,1
2025-04-05T16:20:10.708450375+00:00,0
2025-04-05T16:20:10.708835042+00:00,1
2025-04-05T16:20:10.710190458+00:00,0
2025-04-05T16:20:10.710576042+00:00,1
2025-04-05T16:20:10.711060208+00:00,0
2025-04-05T16:20:10.711444542+00:00,1
2025-04-05T16:20:10.712800583+00:00,0
2025-04-05T16:20:10.713186125+00:00,1
2025-04-05T16:20:10.713670875+00:00,0
2025-04-05T16:20:10.714054750+00:00,1
2025-04-05T16:20:10.715410583+00:00,0
2025-04-05T16:20:10.715796042+00:00,1
2025-04-05T16:20:10.716279667+00:00,0
2025-04-05T16:20:10.716664458+00:00,1
2025-04-05T16:20:10.717148708+00:00,0
2025-04-05T16:20:10.717533125+00:00,1
2025-04-05T16:20:10.718889083+00:00,0
2025-04-05T16:20:10.719274500+00:00,1
2025-04-05T16:20:10.720630125+00:00,0
2025-04-05T16:20:10.721015750+00:00,1
2025-04-05T16:20:10.722371167+00:00,0
2025-04-05T16:20:10.722756917+00:00,1
2025-04-05T16:20:10.723242083+00:00,0
2025-04-05T16:20:10.723625417+00:00,1
2025-04-05T16:20:10.724109375+00:00,0
2025-04-05T16:20:10.724493917+00:00,1
2025-04-05T16:20:10.725849875+00:00,0
2025-04-05T16:20:10.726235250+00:00,1
2025-04-05T16:20:10.726719625+00:00,0
2025-04-05T16:20:10.727103917+00:00,1
2025-04-05T16:20:10.728459458+00:00,0
2025-04-05T16:20:10.728845167+00:00,1
2025-04-05T16:20:10.729329667+00:00,0
2025-04-05T16:20:10.729714125+00:00,1
2025-04-05T16:20:10.731069500+00:00,0
2025-04-05T16:20:10.731455125+00:00,1
2025-04-05T16:20:10.731938708+00:00,0
2025-04-05T16:20:10.732323792+00:00,1
2025-04-05T16:20:10.732807917+00:00,0
2025-04-05T16:20:10.733192417+00:00,1
