Time [s],Channel 0
2025-04-05T16:17:22.273100400+00:00,1
2025-04-05T16:17:24.630176817+00:00,0
2025-04-05T16:17:24.633690567+00:00,1
2025-04-05T16:17:24.635403608+00:00,0
2025-04-05T16:17:24.635866650+00:00,1
2025-04-05T16:17:24.636273525+00:00,0
2025-04-05T16:17:24.636734483+00:00,1
2025-04-05T16:17:24.637141192+00:00,0
2025-04-05T16:17:24.637604233+00:00,1
2025-04-05T16:17:24.638882692+00:00,0
2025-04-05T16:17:24.639345567+00:00,1
2025-04-05T16:17:24.640621775+00:00,0
2025-04-05T16:17:24.641087358+00:00,1
2025-04-05T16:17:24.641492108+00:00,0
2025-04-05T16:17:24.641951358+00:00,1
2025-04-05T16:17:24.643232650+00:00,0
2025-04-05T16:17:24.643696983+00:00,1
2025-04-05T16:17:24.644102442+00:00,0
2025-04-05T16:17:24.644566025+00:00,1
2025-04-05T16:17:24.644971108+00:00,0
2025-04-05T16:17:24.645432358+00:00,1
2025-04-05T16:17:24.645839775+00:00,0
2025-04-05T16:17:24.646302483+00:00,1
2025-04-05T16:17:24.647579442+00:00,0
2025-04-05T16:17:24.648044275+00:00,1
2025-04-05T16:17:24.648449900+00:00,0
2025-04-05T16:17:24.648913108+00:00,1
2025-04-05T16:17:24.649318358+00:00,0
2025-04-05T16:17:24.649780483+00:00,1
2025-04-05T16:17:24.651057317+00:00,0
2025-04-05T16:17:24.651520108+00:00,1
2025-04-05T16:17:24.651927358+00:00,0
2025-04-05T16:17:24.652390817+00:00,1
2025-04-05T16:17:24.653668900+00:00,0
2025-04-05T16:17:24.654131483+00:00,1
2025-04-05T16:17:24.654538025+00:00,0
2025-04-05T16:17:24.655000525+00:00,1
2025-04-05T16:17:24.656277233+00:00,0
2025-04-05T16:17:24.656740900+00:00,1
2025-04-05T16:17:24.657146525+00:00,0
2025-04-05T16:17:24.657610525+00:00,1
2025-04-05T16:17:24.658015858+00:00,0
2025-04-05T16:17:24.658478442+00:00,1
2025-04-05T16:17:24.659756150+00:00,0
2025-04-05T16:17:24.660221025+00:00,1
2025-04-05T16:17:24.660626108+00:00,0
2025-04-05T16:17:24.661089775+00:00,1
2025-04-05T16:17:24.661495067+00:00,0
2025-04-05T16:17:24.661957525+00:00,1
2025-04-05T16:17:24.662362400+00:00,0
2025-04-05T16:17:24.662826192+00:00,1
2025-04-05T16:17:24.663233108+00:00,0
2025-04-05T16:17:24.663694692+00:00,1
2025-04-05T16:17:24.664972983+00:00,0
2025-04-05T16:17:24.665435442+00:00,1
2025-04-05T16:17:24.665841483+00:00,0
2025-04-05T16:17:24.666304275+00:00,1
2025-04-05T16:17:24.667581942+00:00,0
2025-04-05T16:17:24.668045400+00:00,1
2025-04-05T16:17:24.669322275+00:00,0
2025-04-05T16:17:24.669786650+00:00,1
2025-04-05T16:17:24.670192608+00:00,0
2025-04-05T16:17:24.670654775+00:00,1
2025-04-05T16:17:24.671933025+00:00,0
2025-04-05T16:17:24.672392650+00:00,1
2025-04-05T16:17:24.672802567+00:00,0
2025-04-05T16:17:24.673265650+00:00,1
2025-04-05T16:17:24.673670817+00:00,0
2025-04-05T16:17:24.674134025+00:00,1
2025-04-05T16:17:24.674539900+00:00,0
2025-04-05T16:17:24.675002233+00:00,1
2025-04-05T16:17:24.675407817+00:00,0
2025-04-05T16:17:24.675870817+00:00,1
2025-04-05T16:17:24.677148192+00:00,0
2025-04-05T16:17:24.677611358+00:00,1
2025-04-05T16:17:24.678017983+00:00,0
2025-04-05T16:17:24.678479483+00:00,1
2025-04-05T16:17:24.678886317+00:00,0
2025-04-05T16:17:24.679348942+00:00,1
2025-04-05T16:17:24.680625483+00:00,0
2025-04-05T16:17:24.681090150+00:00,1
2025-04-05T16:17:24.681496233+00:00,0
2025-04-05T16:17:24.681959275+00:00,1
2025-04-05T16:17:24.682365650+00:00,0
2025-04-05T16:17:24.682828733+00:00,1
2025-04-05T16:17:24.757761858+00:00,0
2025-04-05T16:17:24.761275317+00:00,1
2025-04-05T16:17:24.762990400+00:00,0
2025-04-05T16:17:24.763449692+00:00,1
2025-04-05T16:17:24.763859442+00:00,0
2025-04-05T16:17:24.764321275+00:00,1
2025-04-05T16:17:24.764727692+00:00,0
2025-04-05T16:17:24.765189442+00:00,1
2025-04-05T16:17:24.766468150+00:00,0
2025-04-05T16:17:24.766926733+00:00,1
2025-04-05T16:17:24.768209275+00:00,0
2025-04-05T16:17:24.768670025+00:00,1
2025-04-05T16:17:24.769078608+00:00,0
2025-04-05T16:17:24.769540650+00:00,1
2025-04-05T16:17:24.770818858+00:00,0
2025-04-05T16:17:24.771278858+00:00,1
2025-04-05T16:17:24.771688775+00:00,0
2025-04-05T16:17:24.772148942+00:00,1
2025-04-05T16:17:24.772557400+00:00,0
2025-04-05T16:17:24.773019608+00:00,1
2025-04-05T16:17:24.773425317+00:00,0
2025-04-05T16:17:24.773887775+00:00,1
2025-04-05T16:17:24.775166983+00:00,0
2025-04-05T16:17:24.775627442+00:00,1
2025-04-05T16:17:24.776035942+00:00,0
2025-04-05T16:17:24.776494817+00:00,1
2025-04-05T16:17:24.776903775+00:00,0
2025-04-05T16:17:24.777365400+00:00,1
2025-04-05T16:17:24.778643025+00:00,0
2025-04-05T16:17:24.779105233+00:00,1
2025-04-05T16:17:24.779513317+00:00,0
2025-04-05T16:17:24.779974358+00:00,1
2025-04-05T16:17:24.781253608+00:00,0
2025-04-05T16:17:24.781714483+00:00,1
2025-04-05T16:17:24.782122858+00:00,0
2025-04-05T16:17:24.782584192+00:00,1
2025-04-05T16:17:24.783862358+00:00,0
2025-04-05T16:17:24.784324608+00:00,1
2025-04-05T16:17:24.784732650+00:00,0
2025-04-05T16:17:24.785191067+00:00,1
2025-04-05T16:17:24.785600483+00:00,0
2025-04-05T16:17:24.786058608+00:00,1
2025-04-05T16:17:24.787340817+00:00,0
2025-04-05T16:17:24.787802025+00:00,1
2025-04-05T16:17:24.788211025+00:00,0
2025-04-05T16:17:24.788670567+00:00,1
2025-04-05T16:17:24.789079108+00:00,0
2025-04-05T16:17:24.789539608+00:00,1
2025-04-05T16:17:24.789946483+00:00,0
2025-04-05T16:17:24.790409358+00:00,1
2025-04-05T16:17:24.790816108+00:00,0
2025-04-05T16:17:24.791277525+00:00,1
2025-04-05T16:17:24.792556067+00:00,0
2025-04-05T16:17:24.793017442+00:00,1
2025-04-05T16:17:24.793424942+00:00,0
2025-04-05T16:17:24.793886858+00:00,1
2025-04-05T16:17:24.795165650+00:00,0
2025-04-05T16:17:24.795625317+00:00,1
2025-04-05T16:17:24.796905775+00:00,0
2025-04-05T16:17:24.797368192+00:00,1
2025-04-05T16:17:24.797775858+00:00,0
2025-04-05T16:17:24.798236233+00:00,1
2025-04-05T16:17:24.799516108+00:00,0
2025-04-05T16:17:24.799975400+00:00,1
2025-04-05T16:17:24.800384733+00:00,0
2025-04-05T16:17:24.800845400+00:00,1
2025-04-05T16:17:24.801253025+00:00,0
2025-04-05T16:17:24.801714400+00:00,1
2025-04-05T16:17:24.802120650+00:00,0
2025-04-05T16:17:24.802582192+00:00,1
2025-04-05T16:17:24.802989317+00:00,0
2025-04-05T16:17:24.803450858+00:00,1
2025-04-05T16:17:24.804729650+00:00,0
2025-04-05T16:17:24.805192733+00:00,1
2025-04-05T16:17:24.805598567+00:00,0
2025-04-05T16:17:24.806059733+00:00,1
2025-04-05T16:17:24.806468817+00:00,0
2025-04-05T16:17:24.806927442+00:00,1
2025-04-05T16:17:24.808207400+00:00,0
2025-04-05T16:17:24.808669025+00:00,1
2025-04-05T16:17:24.809076358+00:00,0
2025-04-05T16:17:24.809538733+00:00,1
2025-04-05T16:17:24.809947358+00:00,0
2025-04-05T16:17:24.810407442+00:00,1
2025-04-05T16:17:24.885337150+00:00,0
2025-04-05T16:17:24.888850650+00:00,1
2025-04-05T16:17:24.890564108+00:00,0
2025-04-05T16:17:24.891027108+00:00,1
2025-04-05T16:17:24.891433067+00:00,0
2025-04-05T16:17:24.891892775+00:00,1
2025-04-05T16:17:24.892302983+00:00,0
2025-04-05T16:17:24.892764817+00:00,1
