Time [s],Channel 0
2025-04-05T16:23:28.870656500+00:00,1
2025-04-05T16:23:28.937494208+00:00,0
2025-04-05T16:23:28.940931458+00:00,1
2025-04-05T16:23:28.942723250+00:00,0
2025-04-05T16:23:28.943108542+00:00,1
2025-04-05T16:23:28.943592333+00:00,0
2025-04-05T16:23:28.943977208+00:00,1
2025-04-05T16:23:28.944462625+00:00,0
2025-04-05T16:23:28.944845833+00:00,1
2025-04-05T16:23:28.946201083+00:00,0
2025-04-05T16:23:28.946586292+00:00,1
2025-04-05T16:23:28.947942167+00:00,0
2025-04-05T16:23:28.948327292+00:00,1
2025-04-05T16:23:28.948810708+00:00,0
2025-04-05T16:23:28.949195542+00:00,1
2025-04-05T16:23:28.950551583+00:00,0
2025-04-05T16:23:28.950936667+00:00,1
2025-04-05T16:23:28.951420417+00:00,0
2025-04-05T16:23:28.951804833+00:00,1
2025-04-05T16:23:28.952289500+00:00,0
2025-04-05T16:23:28.952673167+00:00,1
2025-04-05T16:23:28.953157458+00:00,0
2025-04-05T16:23:28.953541583+00:00,1
2025-04-05T16:23:28.954897458+00:00,0
2025-04-05T16:23:28.955282750+00:00,1
2025-04-05T16:23:28.955766250+00:00,0
2025-04-05T16:23:28.956151042+00:00,1
2025-04-05T16:23:28.956634458+00:00,0
2025-04-05T16:23:28.957019500+00:00,1
2025-04-05T16:23:28.958374792+00:00,0
2025-04-05T16:23:28.958760542+00:00,1
2025-04-05T16:23:28.959244208+00:00,0
2025-04-05T16:23:28.959629333+00:00,1
2025-04-05T16:23:28.960984917+00:00,0
2025-04-05T16:23:28.961370208+00:00,1
2025-04-05T16:23:28.961854083+00:00,0
2025-04-05T16:23:28.962238833+00:00,1
2025-04-05T16:23:28.963595917+00:00,0
2025-04-05T16:23:28.963979875+00:00,1
2025-04-05T16:23:28.964464292+00:00,0
2025-04-05T16:23:28.964848500+00:00,1
2025-04-05T16:23:28.965333208+00:00,0
2025-04-05T16:23:28.965717292+00:00,1
2025-04-05T16:23:28.967072875+00:00,0
2025-04-05T16:23:28.967458292+00:00,1
2025-04-05T16:23:28.967941708+00:00,0
2025-04-05T16:23:28.968326833+00:00,1
2025-04-05T16:23:28.968811500+00:00,0
2025-04-05T16:23:28.969195292+00:00,1
2025-04-05T16:23:28.969679792+00:00,0
2025-04-05T16:23:28.970064042+00:00,1
2025-04-05T16:23:28.970547125+00:00,0
2025-04-05T16:23:28.970932750+00:00,1
2025-04-05T16:23:28.971417708+00:00,0
2025-04-05T16:23:28.971801458+00:00,1
2025-04-05T16:23:28.973157417+00:00,0
2025-04-05T16:23:28.973542667+00:00,1
2025-04-05T16:23:28.974026750+00:00,0
2025-04-05T16:23:28.974411458+00:00,1
2025-04-05T16:23:28.975767625+00:00,0
2025-04-05T16:23:28.976152708+00:00,1
2025-04-05T16:23:28.977509000+00:00,0
2025-04-05T16:23:28.977894000+00:00,1
2025-04-05T16:23:28.979251208+00:00,0
2025-04-05T16:23:28.979635000+00:00,1
2025-04-05T16:23:28.980119583+00:00,0
2025-04-05T16:23:28.980503542+00:00,1
2025-04-05T16:23:28.980988292+00:00,0
2025-04-05T16:23:28.981372375+00:00,1
2025-04-05T16:23:28.982728875+00:00,0
2025-04-05T16:23:28.983113500+00:00,1
2025-04-05T16:23:28.984468667+00:00,0
2025-04-05T16:23:28.984854167+00:00,1
2025-04-05T16:23:28.985338625+00:00,0
2025-04-05T16:23:28.985722750+00:00,1
2025-04-05T16:23:28.986208292+00:00,0
2025-04-05T16:23:28.986591458+00:00,1
2025-04-05T16:23:28.987947542+00:00,0
2025-04-05T16:23:28.988332375+00:00,1
2025-04-05T16:23:28.989689167+00:00,0
2025-04-05T16:23:28.990073292+00:00,1
2025-04-05T16:23:28.990558375+00:00,0
2025-04-05T16:23:28.990941542+00:00,1
2025-04-05T16:23:28.991426875+00:00,0
2025-04-05T16:23:28.991811583+00:00,1
2025-04-05T16:23:29.066819542+00:00,0
2025-04-05T16:23:29.070255292+00:00,1
2025-04-05T16:23:29.072048250+00:00,0
2025-04-05T16:23:29.072432333+00:00,1
2025-04-05T16:23:29.072916375+00:00,0
2025-04-05T16:23:29.073300792+00:00,1
2025-04-05T16:23:29.073785250+00:00,0
2025-04-05T16:23:29.074169208+00:00,1
2025-04-05T16:23:29.075524792+00:00,0
2025-04-05T16:23:29.075909917+00:00,1
2025-04-05T16:23:29.077266958+00:00,0
2025-04-05T16:23:29.077650833+00:00,1
2025-04-05T16:23:29.078134375+00:00,0
2025-04-05T16:23:29.078519667+00:00,1
2025-04-05T16:23:29.079875042+00:00,0
2025-04-05T16:23:29.080260292+00:00,1
2025-04-05T16:23:29.080744583+00:00,0
2025-04-05T16:23:29.081128792+00:00,1
2025-04-05T16:23:29.081612833+00:00,0
2025-04-05T16:23:29.081997333+00:00,1
2025-04-05T16:23:29.082481958+00:00,0
2025-04-05T16:23:29.082865667+00:00,1
2025-04-05T16:23:29.084222125+00:00,0
2025-04-05T16:23:29.084606167+00:00,1
2025-04-05T16:23:29.085090625+00:00,0
2025-04-05T16:23:29.085474750+00:00,1
2025-04-05T16:23:29.085960042+00:00,0
2025-04-05T16:23:29.086343542+00:00,1
2025-04-05T16:23:29.087700583+00:00,0
2025-04-05T16:23:29.088084167+00:00,1
2025-04-05T16:23:29.088568708+00:00,0
2025-04-05T16:23:29.088952583+00:00,1
2025-04-05T16:23:29.090308708+00:00,0
2025-04-05T16:23:29.090693542+00:00,1
2025-04-05T16:23:29.091177292+00:00,0
2025-04-05T16:23:29.091561792+00:00,1
2025-04-05T16:23:29.092918042+00:00,0
2025-04-05T16:23:29.093302500+00:00,1
2025-04-05T16:23:29.093787208+00:00,0
2025-04-05T16:23:29.094170833+00:00,1
2025-04-05T16:23:29.094654417+00:00,0
2025-04-05T16:23:29.095039375+00:00,1
2025-04-05T16:23:29.096394542+00:00,0
2025-04-05T16:23:29.096779583+00:00,1
2025-04-05T16:23:29.097264042+00:00,0
2025-04-05T16:23:29.097647708+00:00,1
2025-04-05T16:23:29.098132500+00:00,0
2025-04-05T16:23:29.098516250+00:00,1
2025-04-05T16:23:29.098999750+00:00,0
2025-04-05T16:23:29.099384667+00:00,1
2025-04-05T16:23:29.099868500+00:00,0
2025-04-05T16:23:29.100252958+00:00,1
2025-04-05T16:23:29.100736750+00:00,0
2025-04-05T16:23:29.101121375+00:00,1
